1P153_12.SPT
1p153_12
Emission Scan
Number of Scans 1
Start 5.000000e+002 Nanometers, End 7.000000e+002 Nanometers
Increment 1.000000e+000 Nanometers, Integration Time 1.000000e-001 Seconds
Excit Mono 4.880000e+002 Nanometers
Excit Mono Slits: 1st (mm) 1.000, 2nd (mm) 1.000
Emiss Mono Slits: 1st (mm) 1.000, 2nd (mm) 1.000
Acquisition Mode s, Auto Zero No
Blank Subtraction File 
Correction Factor File 
...............................................................................
6.690000e+002	1.220000e+003
6.700000e+002	1.140000e+003
6.710000e+002	1.120000e+003
6.720000e+002	8.900000e+002
6.730000e+002	1.110000e+003
6.740000e+002	1.010000e+003
6.750000e+002	9.500000e+002
6.760000e+002	1.020000e+003
6.770000e+002	6.900000e+002
6.780000e+002	8.000000e+002
6.790000e+002	7.500000e+002
6.800000e+002	7.300000e+002
6.810000e+002	8.400000e+002
6.820000e+002	6.800000e+002
6.830000e+002	6.300000e+002
6.840000e+002	6.800000e+002
6.850000e+002	5.500000e+002
6.860000e+002	7.700000e+002
6.870000e+002	5.300000e+002
6.880000e+002	6.600000e+002
6.890000e+002	5.000000e+002
6.900000e+002	5.400000e+002
6.910000e+002	6.400000e+002
6.920000e+002	5.700000e+002
6.930000e+002	5.300000e+002
6.940000e+002	4.500000e+002
6.950000e+002	4.800000e+002
6.960000e+002	7.100000e+002
6.970000e+002	5.300000e+002
6.980000e+002	6.100000e+002
6.990000e+002	7.200000e+002
7.000000e+002	5.000000e+002
_______________________________________________________________________________
